"popularity","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","speechiness","tempo","valence"
42,0.0178,0.764,142846,0.643,0,-2.12026353620009,-1.96730165585091,-1.82635091399767,130.014,0.321
52,0.571,0.672,218627,0.655,0,-1.67131331615219,-2.13764319686333,-0.757152510535858,156.943,0.906
51,0.17,0.863,195902,0.403,0,-0.825536368605691,-2.0328733768064,-1.09362474715707,94.918,0.238
79,0.156,0.894,240307,0.796,0.000106,-2.13707065451647,-1.46107258395179,-2.51701670370623,99.993,0.408
57,0.0501,0.84,244800,0.536,0.000248,-0.3147107448397,-1.97056903348562,-1.84516024595517,75.013,0.56
72,0.145,0.782,129733,0.531,0.0501,-1.43548460531066,-1.8791817776366,-1.78379129957888,148.046,0.247
62,0.117,0.854,252747,0.58,0.00471,-2.38488033572088,-2.15500905281304,-1.52785792544168,162.116,0.7
56,0.202,0.852,253503,0.934,0,-1.50058350752202,-1.51786056351182,-1.00785792539965,98.016,0.708
58,0.153,0.829,195371,0.457,1.23e-05,-2.56135582195141,-2.21789807271811,-2.61866663996752,118.015,0.257
54,0.172,0.658,203000,0.936,0,-1.13631415585212,-1.72186295354016,-1.20397280432594,95.439,0.711
50,0.0678,0.701,214867,0.572,0,-0.949330585952355,-2.18201592273452,-0.675307262431614,153.933,0.599
63,0.701,0.539,350533,0.363,3.18e-06,-1.96611285637283,-2.40369800276695,-1.79576749062559,136.422,0.549
71,0.0515,0.769,139845,0.807,0,-2.1982250776698,-1.43678035812918,-1.18417017702976,82.422,0.364
79,0.307,0.877,226743,0.477,0,-2.37623163316234,-1.94685005361431,-2.83531555214809,127.023,0.552
55,0.211,0.491,297107,0.74,0,-1.08470938349912,-2.04090758027333,-0.789658080940789,81.557,0.626
60,0.525,0.722,183136,0.519,0.000494,-2.25379492882461,-2.15572657602408,-1.4740332754279,95.014,0.655
50,0.0011099999999999,0.847,316827,0.773,0,-1.3704210119636,-1.94561803679789,-1.46101790731583,102.886,0.473
58,0.423,0.469,130978,0.717,0.00147,-2.05572501506252,-1.70677801465357,-1.67664666212755,81.992,0.272
61,0.169,0.708,224440,0.867,6.16e-05,-1.44392347395653,-1.50014813351864,-2.85249810546808,90.101,0.77
62,0.0352,0.773,203067,0.581,0,-0.723606388044654,-2.03810281133544,-0.839329690738027,94.093,0.711
55,0.178,0.774,311533,0.776,0,-1.2623083813389,-1.74690609800385,-1.19072757757592,99.071,0.654
51,0.0116,0.924,197101,0.719,0,-1.9173226922034,-1.75560110144317,-1.20731170559145,140.02,0.661
64,0.0881,0.638,212715,0.541,0,-1.58474529984373,-2.18278576612221,-1.35479569406052,78.964,0.301
55,0.000194,0.609,160427,0.804,0,-1.19732826160727,-1.91538751028806,-1.97328134585145,159.967,0.414
58,0.302,0.633,211965,0.853,0,-1.88387475813586,-1.86539383182847,-0.944175935363691,130.018,0.544
57,0.571,0.866,205091,0.388,0,-2.30258509299405,-2.22458646524916,-1.13943428318836,109.976,0.556
67,0.0323,0.482,200338,0.453,0.00243,-1.90380897303668,-2.069553140879,-2.83021783507642,134.799,0.17
52,0.0473,0.864,307827,0.641,0,-0.53785429615391,-1.44032400116808,-1.27654349716077,93.526,0.678
57,0.176,0.745,246347,0.589,0,-2.14558134418438,-1.89935342727142,-1.2837377727948,135.089,0.575
71,0.0158,0.87,191410,0.656,0,-2.24431618487007,-1.71916039786642,-2.14558134418438,103.196,0.416
75,0.00413,0.653,202805,0.718,0,-2.92434227746732,-1.73602474711124,-1.54646311327271,82.034,0.216
61,0.297,0.835,147427,0.521,0.000458,-2.16282315061889,-2.26798750391003,-1.0700248318162,158.923,0.211
48,0.107,0.734,202851,0.605,0,-1.75446368448436,-1.88417136241193,-1.60445037092306,124.813,0.256
54,0.00282,0.681,214720,0.608,0,-2.44299724671079,-1.94376708076649,-2.98776410390481,81.969,0.177
64,0.0992,0.944,134428,0.444,0,-1.77195684193188,-2.18047460418341,-0.0812100554255432,171.917,0.312
63,0.0644,0.632,192126,0.625,0,-0.372514007968479,-1.79473771717803,-1.23443201181064,139.981,0.535
50,0.167,0.867,287907,0.487,0,-2.22562405185792,-2.41266453458271,-1.32425897020044,110.026,0.696
64,0.0074,0.762,215061,0.533,0.00173,-1.68200860526894,-2.09188097111306,-2.69266909906391,114.971,0.416
61,0.492,0.672,176091,0.457,0,-1.69281952137315,-2.19993112732049,-1.58474529984373,86.717,0.596
71,0.0368,0.794,225120,0.748,0,-2.56394985712845,-1.57325329159658,-2.68824757380603,97.049,0.806
66,0.044,0.638,221538,0.528,0,-1.9241486572738,-1.89731847025408,-1.72036947314138,96.013,0.368
51,0.0377,0.83,136345,0.657,0,-1.4740332754279,-1.82945368744283,-1.22758266996507,156.996,0.409
48,0.000525,0.905,192840,0.677,0,-1.38230233985035,-1.99891607933078,-1.06421086195078,140.882,0.598
61,0.00285,0.746,326427,0.853,0,-0.978166135592243,-1.64507253554994,-2.04022082852655,130.028,0.362
69,0.00199,0.747,114126,0.775,0,-0.962334670375562,-1.66514973087346,-2.67075441635851,142.952,0.131
51,0.709,0.385,194595,0.757,0,-1.44816976483798,-1.81307354025188,-1.78976146656538,82.673,0.469
59,0.0224,0.692,255560,0.655,0.0519,-2.20727491318972,-1.79235440216325,-3.03239625792558,141.015,0.4
50,0.0371,0.768,206730,0.66,0,-2.28278246569787,-1.85547441023204,-1.38230233985035,129.991,0.763
54,0.00507,0.866,90734,0.723,4.27e-06,-1.14885350510486,-1.84034413852969,-1.66600826392249,167.964,0.828
63,0.0574,0.825,257827,0.636,0,-1.39030238251743,-1.85827797610152,-1.50959257746438,150.009,0.147
56,0.189,0.626,234147,0.615,1.2e-05,-2.06356819252355,-1.9718558100257,-2.41017030367398,123.048,0.0795
77,0.0179,0.755,101851,0.695,0,-2.23492644452023,-1.81337769619455,-1.34707364796661,128.063,0.493
64,0.23,0.772,190435,0.729,0,-1.35867919408692,-1.98387026553692,-1.23100147671386,104.031,0.475
52,0.0469,0.7,216941,0.942,2.93e-05,-2.70905070143579,-1.9447370685829,-1.43969513784701,171.37,0.766
59,0.00227,0.762,234347,0.937,3.16e-05,-1.63475572041839,-1.44783664711985,-2.42814831596939,109.969,0.573
55,0.695,0.651,292381,0.526,0,-0.951917909517306,-2.21627055566128,-1.03282454813011,95.049,0.509
56,0.259,0.799,240320,0.595,0,-1.06711362160874,-1.91429658736359,-1.64506509007725,120.06,0.555
48,0.0462,0.917,204187,0.328,0.0884,-1.23787435600162,-2.24123337688239,-0.921303273697699,139.964,0.204
86,0.0012699999999999,0.964,154024,0.487,6.57e-06,-2.16282315061889,-1.82426003653881,-0.865122445299756,127.05,0.107
56,0.109,0.788,316400,0.788,3.08e-06,-1.74869997976761,-1.63141057466198,-1.46533756846034,166.973,0.722
76,0.0509,0.743,203373,0.732,1.77e-05,-1.48280526150073,-1.65230775944034,-2.26336437984076,123.994,0.339
68,0.196,0.88,170000,0.61,0,-2.25379492882461,-1.73878542975156,-0.911303190363116,135.993,0.383
71,0.148,0.729,166400,0.805,0,-1.2837377727948,-1.65425896976689,-1.54177926396029,175.93,0.867
48,0.0021,0.657,172667,0.872,0,-1.66600826392249,-1.37471619486912,-1.34707364796661,151.135,0.439
82,0.0034799999999999,0.929,290227,0.65,0,-1.17765549600856,-1.42308658756149,-2.45573627248822,112.249,0.655
63,0.385,0.792,192000,0.754,0.000863,-1.80180980508156,-1.94403171890193,-2.22562405185792,120,0.251
59,0.276,0.803,181613,0.637,1.68e-05,-1.51412773262978,-1.93017385925172,-2.25379492882461,97.032,0.5
48,0.46,0.569,94897,0.718,0.0914,-1.04412410338404,-1.9071750862416,-3.29413830936875,83.28,0.696
62,0.0196,0.792,258765,0.665,5.08e-06,-0.515838165589535,-1.7838053505446,-2.30258509299405,90.001,0.786
71,0.0287,0.613,204664,0.681,0,-2.07147337203066,-1.45637305780996,-2.55361384779779,97.621,0.619
51,0.311,0.67,223347,0.684,0.000274,-1.70925824771631,-1.82245532633861,-0.913793851675568,146.054,0.473
51,0.0479,0.736,265867,0.581,0,-1.78976146656538,-1.97468082221237,-2.66355496121566,126.006,0.48
52,0.936,0.521,99680,0.285,0.000168,-2.16282315061889,-2.44515215198941,-2.25379492882461,64.825,0.157
56,0.439,0.539,237720,0.634,0,-0.379797361359587,-2.24302365903104,-0.350976922824095,209.711,0.698
57,0.102,0.928,231160,0.771,1.07e-05,-1.08470938349912,-1.81053492934238,-1.38230233985035,93.987,0.679
49,0.155,0.749,179918,0.724,0,-1.13010295575948,-1.91183745401322,-2.10373423424888,103.051,0.597
82,0.0776,0.643,195419,0.904,0,-1.66600826392249,-1.54584387800381,-2.60504245102798,103.028,0.481
51,0.0358,0.721,196160,0.646,2.61e-06,-1.09362474715707,-1.83926088776978,-1.50058350752202,105.274,0.413
72,0.0705,0.727,208400,0.456,0,-2.0874737133771,-1.9363277681966,-1.25526609871349,111.331,0.548
56,0.0627,0.711,227004,0.69,0,-1.33560124680437,-1.70402736038709,-2.84558961512427,77.178,0.196
75,0.000107,0.766,181573,0.442,6.12e-05,-2.1982250776698,-2.04545891506736,-1.03282454813011,201.8,0.39
22,0.013,0.578,178360,0.652,0.00133,-1.03282454813011,-2.38098398688203,-1.30563645810244,130.938,0.457
56,0.245,0.722,319240,0.661,0,-1.73727128394399,-1.78746434147328,-0.986176859338322,89.294,0.156
59,0.00325,0.778,118517,0.745,4.31e-06,-0.476424197048658,-1.89778134377092,-1.32802545299591,76.977,0.378
52,0.227,0.835,209490,0.678,6.44e-06,-1.24827306322252,-1.86222726213667,-2.0874737133771,132.868,0.708
65,0.0182,0.858,217960,0.661,0,-2.16282315061889,-1.8704571503799,-1.14256417619729,163.056,0.611
58,0.517,0.684,230117,0.56,2.17e-05,-2.12026353620009,-1.99490369151685,-2.88240358824699,140.021,0.149
49,0.617,0.917,258104,0.267,1.09e-05,-2.21640739675299,-2.23063211450277,-1.05843049903528,119.984,0.516
57,0.214,0.523,291280,0.783,0,-0.491022996469811,-1.55430644242932,-1.68739945390381,117.264,0.313
56,0.252,0.904,162800,0.861,0,-2.74264164587183,-1.72489322310433,-1.39030238251743,103.978,0.683
50,0.112,0.522,206413,0.533,0,-1.14570389620196,-2.12273114242201,-1.14570389620196,156.018,0.47
49,0.00589,0.668,202351,0.804,0,-1.93102153656156,-1.73624592493847,-1.42711635564015,144.111,0.598
53,0.333,0.608,208509,0.393,0,-2.37193517112884,-2.12021298441659,-1.63475572041839,99.966,0.465
50,0.584,0.769,183760,0.534,0,-1.98050159382493,-1.86644696960865,-3.04072963948473,77.992,0.123
52,0.00789,0.862,203333,0.424,0.000261,-1.79576749062559,-2.3937918252866,-1.17765549600856,105.498,0.564
62,0.0433,0.821,160000,0.424,0,-2.62693114981742,-2.10384782063276,-0.755022584278033,126.006,0.191
53,0.148,0.754,256804,0.675,0,-3.36390159691846,-1.66068970227169,-1.57503648571677,145.815,0.526
59,0.0239,0.655,186515,0.807,5.5e-06,-1.37832619147071,-1.80972106850143,-2.24431618487007,171.953,0.651
49,0.817,0.302,236936,0.475,2.07e-05,-1.13320373343773,-2.27206278755928,-1.8578992717326,80.031,0.212
49,0.289,0.749,215533,0.439,1.23e-06,-1.80180980508156,-2.24229462989775,-1.37832619147071,81.085,0.557
61,0.0105,0.714,139707,0.765,0,-0.569161200778954,-1.8385708814767,-1.03845836584836,74.986,0.52
62,0.019,0.839,238347,0.541,0,-2.33201390368486,-2.1953759627766,-1.15201306539522,129.974,0.372
58,0.358,0.692,248933,0.656,0.0029,-2.37623163316234,-1.68803595230509,-1.89047544216721,105.994,0.629
50,0.199,0.771,211554,0.501,0,-1.17441400208439,-1.73878542975156,-2.13707065451647,125.003,0.181
49,0.674,0.744,148000,0.393,3.48e-05,-2.3859667019331,-2.04394405505558,-2.63108915996608,119.626,0.225
50,0.0159,0.888,198253,0.699,0.000306,-2.1982250776698,-2.18453339358303,-1.80788885115794,103.066,0.697
65,0.15,0.585,185218,0.579,0,-2.1982250776698,-2.10948094118118,-0.805196684368568,120.838,0.281
56,0.296,0.8,237347,0.466,0.00308,-2.1803674602698,-2.07328207352054,-2.63526453137656,112.045,0.0778
50,0.0215,0.818,210361,0.492,0,-2.07944154167984,-1.92172660078732,-1.8773173575897,128.067,0.209
47,0.0409,0.84,308360,0.565,1.21e-06,-2.23492644452023,-1.93987741458033,-1.01335244471729,150.006,0.74
61,0.49,0.833,190288,0.624,0,-2.14558134418438,-1.84750088655524,-1.1239300966524,140.101,0.26
58,0.178,0.816,198026,0.922,0,-0.986176859338322,-1.43629577787046,-1.90380897303668,95.006,0.887
65,0.282,0.709,196672,0.6,0,-2.00991547903123,-1.92010054450322,-2.28278246569787,142.02,0.345
51,0.231,0.729,264360,0.384,0,-2.16282315061889,-2.12988265937967,-2.03255795578099,126.982,0.3
59,0.358,0.745,213760,0.841,0,-2.1982250776698,-1.6838140856927,-1.0300194972025,97.909,0.767
53,0.369,0.475,207240,0.513,0,-1.82015894374975,-2.22734466467132,-0.156653810045377,77.274,0.261
58,0.0559999999999999,0.819,188987,0.837,3.1e-06,-1.34707364796661,-1.65923804969425,-2.30759763481759,97.996,0.639
55,0.0765,0.664,186000,0.583,0,-1.14570389620196,-1.85411792715098,-1.50507789710986,160.115,0.24
54,0.0267,0.688,205600,0.768,0,-1.13631415585212,-1.72980874850164,-1.44816976483798,146.864,0.588
58,0.0363,0.576,173793,0.769,0.000173,-2.15416508787577,-1.7510469925265,-1.13631415585212,174.418,0.82
48,0.144,0.647,172639,0.693,0,-2.04022082852655,-1.88323195388885,-0.809680996815897,180.224,0.373
70,0.911,0.504,250671,0.601,4.73e-05,-1.78379129957888,-1.86912233495533,-1.10563690360507,85.815,0.571
53,0.579,0.542,282467,0.442,0.0004969999999999,-2.0874737133771,-2.06166265366712,-0.99695863494161,78.111,0.321
60,0.157,0.902,195587,0.646,1.02e-05,-2.43041846450393,-1.73447492187346,-1.06421086195078,139.989,0.416
53,0.00556,0.617,253000,0.689,0,-0.796287939479459,-1.70860687007323,-3.18931702262666,145.053,0.642
54,0.327,0.706,227225,0.714,0.0111,-1.68739945390381,-1.83054857293607,-2.79688141480883,98.003,0.503
63,0.000917,0.946,259160,0.857,0,-2.94694210938456,-1.6507190009996,-1.83885107676191,140.945,0.882
49,0.0486,0.709,178053,0.916,0,-0.884307686021104,-1.89574300848361,-1.32050662058189,140.035,0.628
72,0.0583,0.808,223147,0.69,0,-2.2730262907525,-1.60712964127874,-1.91054300521802,125.086,0.64
66,0.219,0.736,206524,0.519,0,-1.94491064872223,-1.82825777032644,-0.970219073899711,139.966,0.677
63,0.0435,0.595,234453,0.913,0,-1.3509272172826,-1.50781110566598,-2.42588330933854,128.021,0.762
51,0.109,0.734,271267,0.389,0.000515,-2.3570412787901,-2.15436287314827,-2.81341071676004,135.151,0.398
54,0.453,0.487,193102,0.561,0,-2.05572501506252,-1.82335812800196,-2.45573627248822,90.05,0.562
66,0.394,0.717,139254,0.608,0,-1.04696905551627,-1.98539358602197,-1.17118298150295,139.783,0.827
53,0.5,0.837,212453,0.552,0,-2.28278246569787,-1.98446294586149,-1.04128722204884,118.087,0.483
52,0.062,0.817,144000,0.485,0,-2.1982250776698,-2.15694527043393,-1.43129172705063,79.94,0.333
55,0.119,0.862,233750,0.804,0,-1.78976146656538,-1.70586211535526,-1.45243416362444,91.34,0.767
54,0.0512,0.885,205413,0.467,0,-2.16282315061889,-1.95044916236602,-1.48280526150073,96.983,0.232
54,0.179,0.769,223707,0.791,0.000642,-1.35479569406052,-1.97288402338373,-1.34323487165944,182.949,0.768
69,0.727,0.698,226907,0.547,0,-1.83885107676191,-1.96669858545661,-1.1551826401565,102.031,0.548
63,0.227,0.798,167653,0.529,0,-2.17155683058764,-2.10203883623203,-0.729811164931537,78.967,0.368
54,0.434,0.433,341496,0.627,0,-1.01887732064926,-1.83184084224651,-2.3496767005279,186.57,0.538
52,0.0018,0.627,207048,0.553,0,-1.1551826401565,-1.89815148008023,-2.5497652221365,121.102,0.134
65,0.245,0.625,243491,0.548,0,-2.1982250776698,-2.23664516933098,-1.00785792539965,100.11,0.517
49,0.237,0.814,185312,0.434,0,-2.18925640768704,-2.1079817182312,-1.4784096500277,160.015,0.39
50,0.182,0.901,221127,0.555,0,-2.28278246569787,-1.80164458748403,-1.19072757757592,123.906,0.264
50,0.0476,0.519,305467,0.574,0,-0.0439518875291828,-2.00482169959827,-0.800732391239883,177.916,0.543
52,0.293,0.529,201412,0.628,0,-0.512493680866688,-2.13171806983894,-1.09961278900169,71.182,0.717
48,0.47,0.725,204720,0.522,0,-0.174353387144778,-2.14368074161355,-0.748659890490204,134.16,0.544
49,0.183,0.761,296813,0.871,0,-0.879476758751439,-1.59516771197952,-1.11474167059799,94.081,0.505
55,0.136,0.359,249742,0.972,2.52e-06,-1.96611285637283,-1.51132173790934,-2.21640739675299,62.914,0.595
63,0.0234,0.774,269613,0.586,0.000726,-2.87883852208249,-2.18516185546856,-1.20064501423326,85.075,0.642
76,0.144,0.747,214642,0.569,0,-1.71479842809193,-1.88323195388885,-1.9241486572738,157.056,0.167
63,0.0106,0.66,264933,0.71,7.01e-06,-2.60911025324731,-1.65596251091744,-3.19662521593338,97.988,0.233
58,0.347,0.684,256133,0.275,3.96e-05,-2.65072513448294,-2.46374339192547,-2.97006452680541,112.026,0.512
66,0.0071,0.703,209973,0.646,3.8e-06,-1.83258146374831,-2.15701691546389,-0.988861424708991,92.029,0.752
58,0.24,0.69,268219,0.859,2.18e-06,-2.64648484544406,-1.50956846285752,-1.75446368448436,157.956,0.348
58,0.171,0.888,95520,0.594,0,-1.22417551164346,-1.8070709521907,-1.05843049903528,145.871,0.553
57,0.223,0.603,163800,0.645,0,-1.46967597005894,-1.5815591083332,-3.44201937618241,127.593,0.656
70,0.404,0.629,141174,0.601,0,-2.84386992424474,-1.95812954974221,-1.17441400208439,199.921,0.612
62,0.471,0.388,125082,0.558,0.155,-2.00248050054371,-1.95534366008331,-2.64930970607961,163.911,0.162
69,0.138,0.568,254200,0.619,1.67e-06,-2.20727491318972,-1.90368628755561,-0.881889305156823,170.115,0.293
63,0.0233,0.894,239227,0.598,1.23e-05,-2.71356538179032,-1.9652324440628,-1.75446368448436,92.708,0.605
55,0.687,0.484,326533,0.375,3.29e-05,-2.25379492882461,-2.07676580709182,-1.0106014113454,83.997,0.514
49,0.153,0.888,285227,0.746,6.51e-05,-3.01593498087151,-1.82725997622424,-1.25176346816228,100.92,0.646
51,0.151,0.841,272507,0.739,5.9e-05,-2.41128450991739,-1.72253726845285,-1.57987911019256,85.891,0.571
65,0.000917,0.722,302867,0.639,2.79e-05,-1.04412410338404,-1.90918909685334,-0.986176859338322,90.972,0.324
53,0.192,0.646,174853,0.695,0,-1.62964061975162,-1.76538810223883,-2.73644967562391,159.903,0.467
60,0.0024,0.578,275933,0.546,0,-2.39909599337489,-2.0123403677248,-2.89679232569909,120.818,0.0819
60,0.129,0.515,192800,0.626,0,-2.05572501506252,-1.78871541053717,-1.82635091399767,126.292,0.193
59,0.0761,0.738,293345,0.519,0,-2.3859667019331,-1.75473547364111,-1.68739945390381,96.061,0.61
51,0.252,0.671,225733,0.749,0,-1.88387475813586,-1.6682695690393,-1.1551826401565,80.79,0.524
49,0.0979,0.642,136526,0.71,4.24e-05,-2.51825662946955,-1.84172097963212,-3.36101559202932,146.074,0.761
77,0.324,0.8,219880,0.693,0,-2.09557092360972,-1.78840280734825,-2.99773427622466,152.081,0.424
54,0.0142,0.884,319493,0.472,0,-1.95192822138088,-2.39721900098544,-1.06131650392441,98.425,0.826
65,0.118,0.749,187133,0.83,0,-2.70455631184795,-1.51438021753362,-1.99510039324608,95.006,0.891
64,0.0651,0.744,133000,0.314,0,-2.00991547903123,-2.07009778062693,-2.44876760317213,134.388,0.0438
24,0.0378,0.707,209627,0.408,0,-1.58963528513792,-2.16444216133808,-1.19732826160727,151.384,0.552
70,0.217,0.699,239920,0.91,2.66e-06,-1.9241486572738,-1.63926300416903,-3.32423634052603,97.971,0.792
53,0.637,0.598,152532,0.621,0,-2.45340798272863,-1.88726478363584,-1.24479479884619,108.231,0.573
54,0.297,0.579,175526,0.49,0,-1.17441400208439,-2.0360946686926,-0.608806032126194,93.139,0.517
46,0.322,0.563,340640,0.576,0,-2.71810053695571,-2.00440694893486,-1.46533756846034,82.035,0.517
66,0.0207,0.757,192377,0.711,3.04e-05,-2.20727491318972,-1.78558444770266,-2.56524940247054,113.026,0.649
53,0.00113,0.604,157508,0.539,0,-2.05572501506252,-1.74241616157869,-1.77195684193188,148.458,0.0875
62,0.096,0.796,246080,0.866,0.00025,-2.88061946645349,-1.82586123109523,-2.82177896643055,94.991,0.877
49,0.011,0.431,528880,0.898,0.00115,-0.648173814917214,-1.61764327336661,-1.79576749062559,92.97,0.192
73,0.0533,0.599,288877,0.667,0,-2.00991547903123,-1.62196276856688,-3.30497852392161,80.984,0.817
53,0.0479,0.816,190147,0.488,0,-1.8578992717326,-1.83935941784378,-0.967584026261706,132.125,0.218
48,0.149,0.588,231080,0.8,0,-2.36765708973776,-1.56825451407922,-0.980829253011726,130.569,0.501
69,0.0782,0.673,289747,0.614,0,-1.97328134585145,-1.75722185670397,-2.2730262907525,176.052,0.362
52,0.0927,0.865,180000,0.581,0,-2.41017030367398,-1.83580566353759,-2.17155683058764,136.053,0.827
54,0.0244,0.742,238107,0.63,2.77e-06,-2.63666020501554,-1.90836569719823,-1.3704210119636,90.905,0.123
62,0.126,0.481,197600,0.818,0,-0.916290731874155,-1.38972062773805,-2.48530672980934,79.842,0.633
68,0.605,0.637,332173,0.394,0.305,-2.33510828469961,-2.38321623410631,-1.25176346816228,132.015,0.361
61,0.0152,0.664,200116,0.597,0.00218,-2.39141630670066,-2.06729371653682,-3.13040717688059,143.99,0.201
66,0.137,0.746,214827,0.798,0,-1.97328134585145,-2.03133968045866,-1.05268335677971,109.968,0.553
70,0.0665,0.574,219052,0.587,0,-0.76142602131324,-1.8724558086021,-2.71810053695571,132.091,0.353
46,0.0981,0.646,52627,0.746,0,-0.867500567704723,-1.92694748656871,-1.07587280169862,47.092,0.585
52,0.383,0.817,246827,0.825,0,-2.44645546341375,-1.86443540087733,-1.43548460531066,99.032,0.881
67,0.104,0.769,252053,0.96,0,-2.49859997692,-1.6437165365922,-1.57021719928082,89.982,0.591
79,0.161,0.753,209213,0.66,0,-1.44392347395653,-1.87026657909479,-2.01740615076038,95.003,0.182
63,0.179,0.695,279855,0.827,0,-1.2623083813389,-1.79069269820711,-1.26584820804402,81.024,0.538
58,0.0233,0.8,174758,0.583,0,-1.45243416362444,-1.87236073112613,-1.2837377727948,148.746,0.811
59,0.0781,0.803,242200,0.69,0,-2.14558134418438,-1.80594740563867,-1.3130438993803,103.985,0.444
48,0.0829,0.72,172174,0.727,0.000365,-1.79576749062559,-1.78954848530885,-2.43611648561857,122.568,0.492
54,0.042,0.688,185747,0.723,0.874,-1.62964061975162,-1.73900590593851,-3.07261331788995,171.774,0.959
52,0.393,0.637,188613,0.597,6.84e-05,-2.31668401737355,-2.16721353717098,-1.62964061975162,129.574,0.0363
57,0.0404,0.774,267532,0.837,0,-1.19072757757592,-1.27363046588401,-1.54646311327271,96.941,0.457
52,0.00598,0.765,250463,0.867,0,-2.26336437984076,-2.25868250147146,-2.72723302051898,97.746,0.692
65,0.775,0.759,216234,0.342,0,-2.18925640768704,-2.08346808017348,-3.20398721237445,99.995,0.22
51,0.202,0.693,181224,0.49,0,-1.94491064872223,-2.02680578646411,-1.70374859190534,97.984,0.345
73,0.218,0.726,183827,0.789,0,-1.43969513784701,-1.60013019773839,-2.00991547903123,130.947,0.268
57,0.244,0.787,231602,0.544,0,-1.54646311327271,-1.92271894875303,-1.65025990695436,85.003,0.4
80,0.233,0.688,208254,0.82,0,-2.39689577246529,-1.67684877918573,-1.86433016206289,107.833,0.804
71,0.138,0.925,265867,0.56,1.19e-05,-2.45224586754845,-1.55980602453366,-3.13269812862715,92.895,0.966
55,0.0281,0.561,227993,0.852,0,-2.30358559332763,-1.6747122101538,-2.26336437984076,146.929,0.492
74,0.136,0.906,235040,0.444,6.44e-05,-1.75446368448436,-2.05607951364729,-0.95711272639441,140.063,0.678
53,0.06,0.499,195320,0.66,0,-0.84863208340034,-2.04194739071124,-0.959720289801491,160.008,0.643
58,0.296,0.379,292520,0.644,0,-1.16155208844198,-1.99440100693175,-2.18925640768704,101.876,0.144
72,0.00415,0.776,227880,0.413,2.68e-05,-2.62554897959047,-1.95202507134331,-2.35177533718482,100.003,0.287
49,0.528,0.672,230989,0.738,0.0013,-2.23492644452023,-1.58567950113268,-2.4395509480672,176.081,0.546
58,0.156,0.757,185103,0.713,1.27e-06,-1.70374859190534,-1.64691803018198,-1.13010295575948,107.186,0.304
81,0.0651,0.797,209786,0.844,0,-2.44184716032755,-1.76324641858553,-1.29098418131557,170.142,0.52
59,0.0277,0.663,227027,0.51,0,-1.30933331998376,-2.06635733605925,-1.65025990695436,96.223,0.131
73,0.234,0.787,182023,0.69,0,-2.18925640768704,-1.83768296880731,-0.906340401020987,171.029,0.465
59,0.0177,0.749,293667,0.679,9.33e-06,-0.901402119380404,-1.80584519569982,-1.43548460531066,85.04,0.672
49,0.0187,0.685,169600,0.708,0.0052899999999999,-2.30258509299405,-1.9199197015029,-3.11226608980994,150.006,0.322
73,0.013,0.888,162800,0.372,0,-1.69281952137315,-2.17252327403699,-1.02722229258144,133.998,0.123
55,0.205,0.577,272627,0.86,0,-1.09661428600544,-1.83709055001423,-1.14570389620196,173.844,0.789
54,0.0213,0.846,191979,0.617,0,-2.05572501506252,-1.78694254545418,-1.46967597005894,131.956,0.45
54,0.000758,0.695,253773,0.912,0.000103,-1.19732826160727,-1.49345294712237,-1.64506509007725,160.043,0.59
51,0.0541,0.78,293867,0.456,0,-1.96611285637283,-2.15558310959373,-1.67664666212755,91.997,0.515
53,0.0274,0.757,164589,0.612,0,-2.0874737133771,-1.93365696788515,-2.03255795578099,140.058,0.35
56,0.516,0.42,283067,0.726,0,-2.40019792186105,-1.92316967757744,-0.879476758751439,76.585,0.316
57,0.26,0.841,181000,0.415,0,-2.04022082852655,-1.97296965946438,-1.50058350752202,128.085,0.315
55,0.246,0.854,199111,0.648,0,-2.07944154167984,-1.73812366548983,-2.51577831345509,134.916,0.718
59,0.56,0.417,224972,0.551,0,-2.04794287462046,-2.02964184351676,-1.30195321268614,86.848,0.216
73,0.0456,0.48,255653,0.61,0,-1.16155208844198,-1.91674941881738,-1.18744350237473,90.034,0.297
56,0.0133,0.687,242587,0.871,0,-2.10373423424888,-1.76185152945945,-1.76609172247948,92.998,0.629
47,0.236,0.819,181547,0.54,0,-1.82015894374975,-1.73270029480303,-1.16475209117265,140.035,0.361
48,0.198,0.741,194581,0.556,0.0597,-2.07147337203066,-2.02306628389888,-3.07911388249304,129.538,0.2
60,0.0419,0.444,255413,0.708,0,-2.55747734262284,-1.80961928441412,-2.07147337203066,105.412,0.26
50,0.0548,0.754,132414,0.84,1.36e-05,-1.89711998488588,-1.72253726845285,-1.16155208844198,144.991,0.0397
60,0.000176,0.59,224093,0.698,0,-2.23492644452023,-1.62132899124049,-3.55434856115633,95.975,0.352
50,0.0494,0.9,219187,0.398,0,-2.31263542884755,-1.65340588188993,-2.13707065451647,100.011,0.762
64,0.0193,0.72,189109,0.727,0,-2.23492644452023,-2.01324541912023,-1.50959257746438,77.991,0.277
61,0.245,0.722,199714,0.553,5.63e-05,-1.82015894374975,-1.89926102379634,-3.23145460707506,139.988,0.537
62,0.491,0.599,218540,0.836,0,-1.4961092271271,-1.81469452774047,-2.49012021684089,179.923,0.523
53,0.0192,0.818,148000,0.761,0.000926,-2.53957405113031,-1.8880131785923,-1.91054300521802,159.995,0.335
